ModeTag,ModifiersLabel,Competitor,seed,step,Trial,Arch,score,qps,ne
hardQPS_Q3500,modifiers_02,Skopt-GBRT,0,10,10,"[[2048, 2048]]",0.01571209064153556,6047.27836643899,0.5452689192381586
hardQPS_Q3500,modifiers_03,Random,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,Random,0,2,2,"[[512], [512, 512, 512, 512], [512, 512], [1024, 1024, 1024], [64]]",0.07047421951011341,8025.649889728126,0.5102191743216152
hardQPS_Q3500,modifiers_03,Random,0,3,3,"[[128, 128, 128], [128], [2048, 2048], [128], [512, 512, 512, 512, 512]]",0.10444864953145096,7139.564468182501,0.4915705192790422
hardQPS_Q3500,modifiers_03,Random,0,4,4,"[[2048, 2048, 2048, 2048]]",0.10218562726003308,2509.6965343099173,0.49281269822558604
hardQPS_Q3500,modifiers_03,Random,0,5,5,"[[512, 512, 512]]",-0.023351748386257625,24332.767868181814,0.5617204977650414
hardQPS_Q3500,modifiers_03,Random,0,6,6,"[[512, 512]]",-0.03330598869216441,29583.96961769822,0.5671844067565726
hardQPS_Q3500,modifiers_03,Random,0,7,7,"[[64, 64, 64, 64], [128, 128], [64, 64], [1024, 1024, 1024]]",0.016725403957735932,13964.288561681433,0.5397220422005952
hardQPS_Q3500,modifiers_03,Random,0,8,8,"[[256, 256, 256, 256], [256, 256, 256, 256, 256], [64], [2048, 2048, 2048, 2048, 2048]]",0.10543125956518638,2320.9186709702653,0.4910311620168602
hardQPS_Q3500,modifiers_03,Random,0,9,9,"[[128, 128, 128, 128, 128]]",-0.02165390451864592,43929.0629670672,0.5607885467482516
hardQPS_Q3500,modifiers_03,Random,0,10,10,"[[256, 256], [64, 64, 64], [128, 128], [128, 128], [512, 512, 512, 512]]",0.04350164912944044,19438.2824418055,0.5250244899759112
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,3,3,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,4,4,"[[256, 256], [512, 512], [256, 256], [64, 64], [64]]",0.0021388434007250257,26217.70888908523,0.5477286441042756
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,5,5,"[[256, 256], [512, 512], [256], [64, 64], [64]]",-0.002586961904987921,26988.832169865982,0.5503226512116576
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,6,6,"[[256, 256], [512, 512], [64, 64], [64]]",-0.0075809475182239605,29494.204323013208,0.5530638632034502
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,7,7,"[[256, 256], [512, 512], [64, 64], [64], [128]]",-0.007269734278991852,29372.652521853535,0.5528930374283165
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,8,8,"[[256, 256], [1024, 1024], [64, 64], [64], [128]]",0.02191505319824021,19099.272462019893,0.5368734299231461
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,9,9,"[[1024, 1024], [64, 64], [64], [128]]",-0.002172546406492064,15516.871299859917,0.5500951774417991
hardQPS_Q3500,modifiers_03,SimulatedAnnealing,0,10,10,"[[1024, 1024], [64, 64], [64], [128, 128]]",4.103157861787465e-05,15424.455976089266,0.5488801385955779
hardQPS_Q3500,modifiers_03,TPE,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,TPE,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,TPE,0,3,3,"[[512, 512, 512, 512], [256, 256, 256], [256, 256, 256, 256]]",0.03445635110362132,16832.761713369156,0.529989478131263
hardQPS_Q3500,modifiers_03,TPE,0,4,4,"[[2048, 2048, 2048], [64], [1024]]",0.10137724238549634,3514.140221932854,0.4932564228342815
hardQPS_Q3500,modifiers_03,TPE,0,5,5,"[[64, 64, 64, 64], [64, 64, 64, 64], [512, 512, 512, 512, 512]]",0.03189672750242243,25273.661850502172,0.5313944623369614
hardQPS_Q3500,modifiers_03,TPE,0,6,6,"[[512], [512, 512, 512, 512], [1024, 1024, 1024, 1024, 1024]]",0.0930603714861742,7546.276752622949,0.49782157540159944
hardQPS_Q3500,modifiers_03,TPE,0,7,7,"[[128, 128, 128, 128], [128], [512, 512], [2048, 2048, 2048]]",0.09015233219746902,3998.305163525084,0.49941780590528273
hardQPS_Q3500,modifiers_03,TPE,0,8,8,"[[128, 128, 128, 128]]",-0.030206369298138885,44832.22427300673,0.5654830174232961
hardQPS_Q3500,modifiers_03,TPE,0,9,9,"[[2048], [2048], [2048, 2048, 2048], [1024, 1024, 1024, 1024], [128]]",0.11585993197299335,1922.9792628576852,0.4853068359821615
hardQPS_Q3500,modifiers_03,TPE,0,10,10,"[[64, 64]]",-0.04948223187322094,49712.819368515,0.5760635896826389
hardQPS_Q3500,modifiers_03,Skopt-Random,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,Skopt-Random,0,2,2,"[[2048, 2048, 2048, 2048]]",0.10218562726003308,2509.6965343099173,0.49281269822558604
hardQPS_Q3500,modifiers_03,Skopt-Random,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.10387476229676638,2940.7354737453957,0.4918855275092391
hardQPS_Q3500,modifiers_03,Skopt-Random,0,4,4,"[[128, 128, 128, 128]]",-0.030206369298138885,44832.22427300673,0.5654830174232961
hardQPS_Q3500,modifiers_03,Skopt-Random,0,5,5,"[[1024, 1024]]",-0.012019676289862998,15849.148951609117,0.5555002932373861
hardQPS_Q3500,modifiers_03,Skopt-Random,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.006963955404558418,34749.74156035142,0.5450801272860463
hardQPS_Q3500,modifiers_03,Skopt-Random,0,7,7,"[[512, 512]]",-0.03330598869216441,29583.96961769822,0.5671844067565726
hardQPS_Q3500,modifiers_03,Skopt-Random,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.1113741755739959,2542.3877598568433,0.48776907960589205
hardQPS_Q3500,modifiers_03,Skopt-Random,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.10863102167014622,2961.0286569207174,0.48927480408307833
hardQPS_Q3500,modifiers_03,Skopt-Random,0,10,10,"[[2048, 2048]]",0.039510315997097555,6047.27836643899,0.5272153433529453
hardQPS_Q3500,modifiers_03,Skopt-GP,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,Skopt-GP,0,2,2,"[[128, 128, 128, 128], [64, 64, 64, 64], [128, 128, 128, 128]]",0.010309067498482897,42455.09348944324,0.5432439863565544
hardQPS_Q3500,modifiers_03,Skopt-GP,0,3,3,"[[2048, 2048, 2048], [128, 128, 128, 128], [1024, 1024]]",0.10438548973571643,3239.1698532576897,0.4916051878589852
hardQPS_Q3500,modifiers_03,Skopt-GP,0,4,4,"[[128, 128, 128, 128], [256, 256, 256, 256], [128, 128, 128]]",0.01599915342089712,36015.47440812129,0.5401206830527738
hardQPS_Q3500,modifiers_03,Skopt-GP,0,5,5,"[[256, 256], [512, 512]]",-0.012000513219106015,29882.88101408363,0.5554897745768559
hardQPS_Q3500,modifiers_03,Skopt-GP,0,6,6,"[[64, 64], [512, 512], [2048, 2048, 2048, 2048], [512, 512, 512]]",0.10642798300610905,3384.3966214021225,0.4904840578679182
hardQPS_Q3500,modifiers_03,Skopt-GP,0,7,7,"[[512, 512, 512], [256, 256, 256], [1024, 1024, 1024], [2048, 2048, 2048], [512, 512]]",0.10704296448949599,2729.1734325099133,0.49014649289525936
hardQPS_Q3500,modifiers_03,Skopt-GP,0,8,8,"[[64, 64, 64]]",-0.04100011100339974,49428.91880618738,0.5714077309667941
hardQPS_Q3500,modifiers_03,Skopt-GP,0,9,9,"[[512, 512, 512], [1024, 1024, 1024, 1024]]",0.07082674892764265,8998.344507031152,0.5100256699862744
hardQPS_Q3500,modifiers_03,Skopt-GP,0,10,10,"[[128, 128]]",-0.047311298857124616,46754.735955824886,0.5748719587733849
hardQPS_Q3500,modifiers_03,Skopt-RF,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,Skopt-RF,0,2,2,"[[2048, 2048, 2048, 2048]]",0.10218562726003308,2509.6965343099173,0.49281269822558604
hardQPS_Q3500,modifiers_03,Skopt-RF,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.10387476229676638,2940.7354737453957,0.4918855275092391
hardQPS_Q3500,modifiers_03,Skopt-RF,0,4,4,"[[128, 128, 128, 128]]",-0.030206369298138885,44832.22427300673,0.5654830174232961
hardQPS_Q3500,modifiers_03,Skopt-RF,0,5,5,"[[1024, 1024]]",-0.012019676289862998,15849.148951609117,0.5555002932373861
hardQPS_Q3500,modifiers_03,Skopt-RF,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.006963955404558418,34749.74156035142,0.5450801272860463
hardQPS_Q3500,modifiers_03,Skopt-RF,0,7,7,"[[512, 512]]",-0.03330598869216441,29583.96961769822,0.5671844067565726
hardQPS_Q3500,modifiers_03,Skopt-RF,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.1113741755739959,2542.3877598568433,0.48776907960589205
hardQPS_Q3500,modifiers_03,Skopt-RF,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.10863102167014622,2961.0286569207174,0.48927480408307833
hardQPS_Q3500,modifiers_03,Skopt-RF,0,10,10,"[[2048, 2048]]",0.039510315997097555,6047.27836643899,0.5272153433529453
hardQPS_Q3500,modifiers_03,Skopt-ET,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,Skopt-ET,0,2,2,"[[2048, 2048, 2048, 2048]]",0.10218562726003308,2509.6965343099173,0.49281269822558604
hardQPS_Q3500,modifiers_03,Skopt-ET,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.10387476229676638,2940.7354737453957,0.4918855275092391
hardQPS_Q3500,modifiers_03,Skopt-ET,0,4,4,"[[128, 128, 128, 128]]",-0.030206369298138885,44832.22427300673,0.5654830174232961
hardQPS_Q3500,modifiers_03,Skopt-ET,0,5,5,"[[1024, 1024]]",-0.012019676289862998,15849.148951609117,0.5555002932373861
hardQPS_Q3500,modifiers_03,Skopt-ET,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.006963955404558418,34749.74156035142,0.5450801272860463
hardQPS_Q3500,modifiers_03,Skopt-ET,0,7,7,"[[512, 512]]",-0.03330598869216441,29583.96961769822,0.5671844067565726
hardQPS_Q3500,modifiers_03,Skopt-ET,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.1113741755739959,2542.3877598568433,0.48776907960589205
hardQPS_Q3500,modifiers_03,Skopt-ET,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.10863102167014622,2961.0286569207174,0.48927480408307833
hardQPS_Q3500,modifiers_03,Skopt-ET,0,10,10,"[[2048, 2048]]",0.039510315997097555,6047.27836643899,0.5272153433529453
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26282.864400527873,0.5489026609382638
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,2,2,"[[2048, 2048, 2048, 2048]]",0.10218562726003308,2509.6965343099173,0.49281269822558604
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.10387476229676638,2940.7354737453957,0.4918855275092391
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,4,4,"[[128, 128, 128, 128]]",-0.030206369298138885,44832.22427300673,0.5654830174232961
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,5,5,"[[1024, 1024]]",-0.012019676289862998,15849.148951609117,0.5555002932373861
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.006963955404558418,34749.74156035142,0.5450801272860463
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,7,7,"[[512, 512]]",-0.03330598869216441,29583.96961769822,0.5671844067565726
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.1113741755739959,2542.3877598568433,0.48776907960589205
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.10863102167014622,2961.0286569207174,0.48927480408307833
hardQPS_Q3500,modifiers_03,Skopt-GBRT,0,10,10,"[[2048, 2048]]",0.039510315997097555,6047.27836643899,0.5272153433529453
hardQPS_Q3500,modifiers_04,Random,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,Random,0,2,2,"[[512], [512, 512, 512, 512], [512, 512], [1024, 1024, 1024], [64]]",0.04937333166954963,5407.569276241473,0.5286613291778792
hardQPS_Q3500,modifiers_04,Random,0,3,3,"[[128, 128, 128], [128], [2048, 2048], [128], [512, 512, 512, 512, 512]]",0.08852528210721189,8097.083090332824,0.506888194836264
hardQPS_Q3500,modifiers_04,Random,0,4,4,"[[2048, 2048, 2048, 2048]]",0.10743317183164025,4047.3912402672618,0.49637316254580616
hardQPS_Q3500,modifiers_04,Random,0,5,5,"[[512, 512, 512]]",-0.021408628701234906,30620.268102858416,0.5680245055940781
hardQPS_Q3500,modifiers_04,Random,0,6,6,"[[512, 512]]",-0.02633244922487128,35359.111111675425,0.5707627345848875
hardQPS_Q3500,modifiers_04,Random,0,7,7,"[[64, 64, 64, 64], [128, 128], [64, 64], [1024, 1024, 1024]]",0.005699587131227605,8170.537762724382,0.5529491180722873
hardQPS_Q3500,modifiers_04,Random,0,8,8,"[[256, 256, 256, 256], [256, 256, 256, 256, 256], [64], [2048, 2048, 2048, 2048, 2048]]",0.1024557921016017,1212.15247162681,0.49914117681635733
hardQPS_Q3500,modifiers_04,Random,0,9,9,"[[128, 128, 128, 128, 128]]",-0.029312446150649544,46171.496973821755,0.57241996679624
hardQPS_Q3500,modifiers_04,Random,0,10,10,"[[256, 256], [64, 64, 64], [128, 128], [128, 128], [512, 512, 512, 512]]",0.05413824869486089,27775.638997264115,0.5260114694043811
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,3,3,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,4,4,"[[256, 256], [512, 512], [256, 256], [64, 64], [64]]",0.003174379736989941,26169.452901759967,0.5543534332908284
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,5,5,"[[256, 256], [512, 512], [256], [64, 64], [64]]",-0.00815059991975945,26937.698565487957,0.560651466996073
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,6,6,"[[256, 256], [512, 512], [64, 64], [64]]",-0.0026339110029799987,29893.71598054054,0.5575835327664058
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,7,7,"[[256, 256], [512, 512], [64, 64], [64], [128]]",0.0006921906412666781,29843.646472011904,0.5557338252263088
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,8,8,"[[256, 256], [1024, 1024], [64, 64], [64], [128]]",0.023392463680646007,17734.736410992446,0.5431097774086986
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,9,9,"[[1024, 1024], [64, 64], [64], [128]]",-0.00019408856206688772,21334.445589624363,0.556226701722694
hardQPS_Q3500,modifiers_04,SimulatedAnnealing,0,10,10,"[[1024, 1024], [64, 64], [64], [128, 128]]",0.003036066110859488,20988.644995509097,0.5544303520938344
hardQPS_Q3500,modifiers_04,TPE,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,TPE,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,TPE,0,3,3,"[[512, 512, 512, 512], [256, 256, 256], [256, 256, 256, 256]]",0.03752265700598861,20545.689691912215,0.5352517117413053
hardQPS_Q3500,modifiers_04,TPE,0,4,4,"[[2048, 2048, 2048], [64], [1024]]",0.08280626818894274,5578.990921610512,0.5100686457959756
hardQPS_Q3500,modifiers_04,TPE,0,5,5,"[[64, 64, 64, 64], [64, 64, 64, 64], [512, 512, 512, 512, 512]]",0.03309622710194589,25317.75372564709,0.5377133324748091
hardQPS_Q3500,modifiers_04,TPE,0,6,6,"[[512], [512, 512, 512, 512], [1024, 1024, 1024, 1024, 1024]]",0.07977653551266937,7404.441722643234,0.5117535369914912
hardQPS_Q3500,modifiers_04,TPE,0,7,7,"[[128, 128, 128, 128], [128], [512, 512], [2048, 2048, 2048]]",0.04687812410035978,2179.2894410168865,0.5300489609307516
hardQPS_Q3500,modifiers_04,TPE,0,8,8,"[[128, 128, 128, 128]]",-0.03257985499229669,46765.618080813656,0.5742370341674157
hardQPS_Q3500,modifiers_04,TPE,0,9,9,"[[2048], [2048], [2048, 2048, 2048], [1024, 1024, 1024, 1024], [128]]",0.12161849137954404,1656.805064116642,0.4884844401515792
hardQPS_Q3500,modifiers_04,TPE,0,10,10,"[[64, 64]]",-0.04105209670013067,49827.29484049487,0.5789486067664108
hardQPS_Q3500,modifiers_04,Skopt-Random,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,Skopt-Random,0,2,2,"[[2048, 2048, 2048, 2048]]",0.10743317183164025,4047.3912402672618,0.49637316254580616
hardQPS_Q3500,modifiers_04,Skopt-Random,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.11515056624001041,3848.936280879019,0.4920813746950779
hardQPS_Q3500,modifiers_04,Skopt-Random,0,4,4,"[[128, 128, 128, 128]]",-0.03257985499229669,46765.618080813656,0.5742370341674157
hardQPS_Q3500,modifiers_04,Skopt-Random,0,5,5,"[[1024, 1024]]",-0.006202339814629595,21806.958478019398,0.5595680029916694
hardQPS_Q3500,modifiers_04,Skopt-Random,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.03081999711181396,34237.79430420332,0.5389791866867587
hardQPS_Q3500,modifiers_04,Skopt-Random,0,7,7,"[[512, 512]]",-0.02633244922487128,35359.111111675425,0.5707627345848875
hardQPS_Q3500,modifiers_04,Skopt-Random,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.12400087659385316,2522.468716461635,0.48715955102741615
hardQPS_Q3500,modifiers_04,Skopt-Random,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.12034445792749106,2225.4496544559797,0.48919295406205293
hardQPS_Q3500,modifiers_04,Skopt-Random,0,10,10,"[[2048, 2048]]",0.04464237549482195,9326.775815804442,0.5312923026850778
hardQPS_Q3500,modifiers_04,Skopt-GP,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,Skopt-GP,0,2,2,"[[128, 128, 128, 128], [64, 64, 64, 64], [128, 128, 128, 128]]",0.017126654622337232,44109.35302614851,0.5465943114066327
hardQPS_Q3500,modifiers_04,Skopt-GP,0,3,3,"[[2048, 2048, 2048], [128, 128, 128, 128], [1024, 1024]]",0.11396990422834782,4906.43814120475,0.4927379629953952
hardQPS_Q3500,modifiers_04,Skopt-GP,0,4,4,"[[128, 128, 128, 128], [256, 256, 256, 256], [128, 128, 128]]",0.013352427115687536,35574.17892148937,0.5486932301480871
hardQPS_Q3500,modifiers_04,Skopt-GP,0,5,5,"[[256, 256], [512, 512]]",-0.013896220196036207,30407.310635545415,0.5638467142507524
hardQPS_Q3500,modifiers_04,Skopt-GP,0,6,6,"[[64, 64], [512, 512], [2048, 2048, 2048, 2048], [512, 512, 512]]",0.1042269125328648,3043.1523908533995,0.4981562235086934
hardQPS_Q3500,modifiers_04,Skopt-GP,0,7,7,"[[512, 512, 512], [256, 256, 256], [1024, 1024, 1024], [2048, 2048, 2048], [512, 512]]",0.11569751364797769,1752.1988100539625,0.49177720697780336
hardQPS_Q3500,modifiers_04,Skopt-GP,0,8,8,"[[64, 64, 64]]",-0.03786780992156819,49655.77865702859,0.5771777651343378
hardQPS_Q3500,modifiers_04,Skopt-GP,0,9,9,"[[512, 512, 512], [1024, 1024, 1024, 1024]]",0.05438208914616224,8382.708356051295,0.5258758651536413
hardQPS_Q3500,modifiers_04,Skopt-GP,0,10,10,"[[128, 128]]",-0.03911467267559077,48000.94179990303,0.577871168909767
hardQPS_Q3500,modifiers_04,Skopt-RF,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,Skopt-RF,0,2,2,"[[2048, 2048, 2048, 2048]]",0.10743317183164025,4047.3912402672618,0.49637316254580616
hardQPS_Q3500,modifiers_04,Skopt-RF,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.11515056624001041,3848.936280879019,0.4920813746950779
hardQPS_Q3500,modifiers_04,Skopt-RF,0,4,4,"[[128, 128, 128, 128]]",-0.03257985499229669,46765.618080813656,0.5742370341674157
hardQPS_Q3500,modifiers_04,Skopt-RF,0,5,5,"[[1024, 1024]]",-0.006202339814629595,21806.958478019398,0.5595680029916694
hardQPS_Q3500,modifiers_04,Skopt-RF,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.03081999711181396,34237.79430420332,0.5389791866867587
hardQPS_Q3500,modifiers_04,Skopt-RF,0,7,7,"[[512, 512]]",-0.02633244922487128,35359.111111675425,0.5707627345848875
hardQPS_Q3500,modifiers_04,Skopt-RF,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.12400087659385316,2522.468716461635,0.48715955102741615
hardQPS_Q3500,modifiers_04,Skopt-RF,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.12034445792749106,2225.4496544559797,0.48919295406205293
hardQPS_Q3500,modifiers_04,Skopt-RF,0,10,10,"[[2048, 2048]]",0.04464237549482195,9326.775815804442,0.5312923026850778
hardQPS_Q3500,modifiers_04,Skopt-ET,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,Skopt-ET,0,2,2,"[[2048, 2048, 2048, 2048]]",0.10743317183164025,4047.3912402672618,0.49637316254580616
hardQPS_Q3500,modifiers_04,Skopt-ET,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.11515056624001041,3848.936280879019,0.4920813746950779
hardQPS_Q3500,modifiers_04,Skopt-ET,0,4,4,"[[128, 128, 128, 128]]",-0.03257985499229669,46765.618080813656,0.5742370341674157
hardQPS_Q3500,modifiers_04,Skopt-ET,0,5,5,"[[1024, 1024]]",-0.006202339814629595,21806.958478019398,0.5595680029916694
hardQPS_Q3500,modifiers_04,Skopt-ET,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.03081999711181396,34237.79430420332,0.5389791866867587
hardQPS_Q3500,modifiers_04,Skopt-ET,0,7,7,"[[512, 512]]",-0.02633244922487128,35359.111111675425,0.5707627345848875
hardQPS_Q3500,modifiers_04,Skopt-ET,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.12400087659385316,2522.468716461635,0.48715955102741615
hardQPS_Q3500,modifiers_04,Skopt-ET,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.12034445792749106,2225.4496544559797,0.48919295406205293
hardQPS_Q3500,modifiers_04,Skopt-ET,0,10,10,"[[2048, 2048]]",0.04464237549482195,9326.775815804442,0.5312923026850778
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26299.60693286375,0.556118765431173
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,2,2,"[[2048, 2048, 2048, 2048]]",0.10743317183164025,4047.3912402672618,0.49637316254580616
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.11515056624001041,3848.936280879019,0.4920813746950779
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,4,4,"[[128, 128, 128, 128]]",-0.03257985499229669,46765.618080813656,0.5742370341674157
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,5,5,"[[1024, 1024]]",-0.006202339814629595,21806.958478019398,0.5595680029916694
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.03081999711181396,34237.79430420332,0.5389791866867587
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,7,7,"[[512, 512]]",-0.02633244922487128,35359.111111675425,0.5707627345848875
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.12400087659385316,2522.468716461635,0.48715955102741615
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.12034445792749106,2225.4496544559797,0.48919295406205293
hardQPS_Q3500,modifiers_04,Skopt-GBRT,0,10,10,"[[2048, 2048]]",0.04464237549482195,9326.775815804442,0.5312923026850778
