competition,config_id,ModifiersLabel,Competitor,seed,best_score,best_qps,best_ne,best_arch,time_seconds
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,3,0.037409261222510516,8209.888152626245,0.4912351154309149,"[[1728, 1728], [192, 192, 192], [128, 128, 128, 128, 128], [1728, 1728, 1728, 1728], [3008]]",0.09245514869689941
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,4,0.03523847797415284,12356.820073012555,0.49234292263975715,"[[1344, 1344, 1344], [512], [704, 704, 704, 704], [1472, 1472], [256, 256]]",0.09186601638793945
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,5,0.0351154505830412,7579.073484264198,0.4924057067205085,"[[1280, 1280], [576], [3840], [512, 512], [1344, 1344, 1344, 1344, 1344]]",0.09147357940673828
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,6,0.0378519742794435,7378.697831200004,0.4910091874317515,"[[1344], [576, 576], [1344, 1344, 1344], [1792, 1792, 1792, 1792], [1344, 1344, 1344]]",0.09163904190063477
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,7,0.0,16048.167511926213,0.5103260353977578,"[[1024, 1024], [512, 512], [1024, 1024], [1024], [1024]]",0.09211587905883789
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,8,0.034616398908267836,10150.464008441382,0.4926603857831542,"[[448], [2176], [1600], [960, 960], [704, 704, 704, 704, 704]]",0.0926675796508789
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,9,0.039440977177753425,6893.668635590667,0.49019827788242143,"[[1152], [64, 64, 64], [3072, 3072], [2304, 2304, 2304], [1088, 1088, 1088]]",0.0926666259765625
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,0,0.03505800777672814,10542.12813339582,0.49243502128011635,"[[1088, 1088, 1088], [704, 704, 704, 704, 704], [1088, 1088, 1088], [768, 768], [768, 768]]",0.08351469039916992
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,1,0.03917334955311223,6363.655152313513,0.4903348552270675,"[[1344, 1344], [640, 640, 640], [1088, 1088, 1088, 1088, 1088], [3328, 3328], [960, 960, 960]]",0.08777427673339844
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,2,0.0380081814765852,6023.4721712028895,0.49092947083213356,"[[960, 960, 960], [3328], [1408, 1408, 1408], [1408, 1408, 1408, 1408], [832]]",0.08511734008789062
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,3,0.0348668081341998,16303.883746251404,0.4925325954356573,"[[1152], [320, 320], [1024, 1024], [1152, 1152, 1152], [1280]]",0.08051681518554688
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,4,0.036261414734921026,6007.850954318022,0.4918208913781717,"[[896, 896], [2304, 2304], [1088, 1088], [960, 960, 960, 960], [1152, 1152, 1152]]",0.08705615997314453
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,5,0.03875443142728846,8048.575632067155,0.4905486400533754,"[[960, 960, 960, 960], [576], [1792, 1792, 1792, 1792, 1792], [2176, 2176], [64, 64, 64, 64]]",0.08095264434814453
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,6,0.03957019833390929,6570.832353548784,0.4901323329621109,"[[832, 832], [256, 256, 256, 256, 256], [1536, 1536, 1536, 1536, 1536], [2176, 2176, 2176], [1216, 1216, 1216, 1216]]",0.08700442314147949
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,7,0.036566743341400455,6840.7657988858455,0.49166507424093353,"[[960], [1280, 1280, 1280, 1280], [960, 960], [2560, 2560], [1088]]",0.08654952049255371
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,8,0.03575849351553402,6946.744867568934,0.4920775451701789,"[[1152, 1152, 1152], [576, 576], [896, 896, 896], [2240], [3712]]",0.08534860610961914
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,SimulatedAnnealing,9,0.03611244253740479,7020.7259749485665,0.49189691576911465,"[[1600, 1600, 1600, 1600], [512, 512, 512], [704, 704, 704, 704], [1216, 1216, 1216], [1408, 1408]]",0.08570289611816406
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,0,0.0382438950988724,6272.103241045326,0.4908091800337825,"[[2048], [704, 704], [3392, 3392], [1536, 1536], [2304]]",4.716197967529297
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,1,0.03897767493960965,9038.87302298649,0.49043471307680425,"[[960], [192, 192, 192, 192], [1856, 1856, 1856, 1856, 1856], [3392], [576, 576]]",4.903121471405029
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,2,0.03964153230124601,7162.072364037351,0.49009592938137075,"[[704, 704, 704, 704], [320, 320, 320, 320, 320], [832, 832, 832], [2368, 2368, 2368, 2368, 2368], [1280]]",4.643965005874634
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,3,0.03655525851025373,7819.299085546333,0.49167093524927985,"[[1664, 1664, 1664], [320, 320], [1024, 1024, 1024, 1024, 1024], [2368], [1472]]",4.793790102005005
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,4,0.03886735437681229,7457.1636484726605,0.4904910125322395,"[[1664], [576, 576], [2944], [1920, 1920, 1920, 1920, 1920], [1024]]",4.774838447570801
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,5,0.039322941755397064,6225.16126161971,0.49025851443154905,"[[1728, 1728], [576, 576, 576, 576, 576], [448, 448, 448, 448], [2176, 2176, 2176, 2176, 2176], [1664]]",4.773085117340088
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,6,0.03951570782785384,6885.299216969236,0.490160140886033,"[[384, 384], [1024, 1024], [768, 768], [2560, 2560, 2560, 2560, 2560], [576, 576, 576, 576]]",4.872790336608887
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,7,0.0402904177765536,7886.515195580029,0.48976478622932984,"[[448, 448], [256, 256], [1664, 1664, 1664, 1664], [3072, 3072, 3072], [128, 128, 128]]",4.951387882232666
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,8,0.03804699170357237,9207.911200846427,0.4909096649628623,"[[448], [256], [2496, 2496, 2496, 2496, 2496], [384], [1472]]",4.586305856704712
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-ET,9,0.041459154394482785,7233.459887997215,0.48916834950467786,"[[832], [256], [2112, 2112, 2112, 2112, 2112], [1856, 1856, 1856, 1856, 1856], [384, 384]]",4.877923250198364
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,0,0.0382438950988724,6272.103241045326,0.4908091800337825,"[[2048], [704, 704], [3392, 3392], [1536, 1536], [2304]]",2.7792816162109375
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,1,0.0391789402455111,6496.998944525428,0.49033200215118045,"[[1856], [832, 832, 832, 832], [2560, 2560, 2560], [3520], [64, 64]]",2.8319551944732666
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,2,0.040303198725932875,6306.470524388469,0.4897582637781045,"[[1600, 1600], [64, 64, 64, 64, 64], [576], [3008, 3008, 3008, 3008, 3008], [128, 128, 128, 128, 128]]",3.143582582473755
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,3,0.038233688830150776,6632.4971234663035,0.4908143885584354,"[[64, 64], [960, 960, 960, 960], [1728, 1728, 1728, 1728, 1728], [1344, 1344], [1216, 1216, 1216, 1216]]",2.261124849319458
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,4,0.04001740679713179,6340.394990452977,0.48990411084007823,"[[320, 320, 320], [512], [1920, 1920, 1920, 1920, 1920], [4032], [1664]]",2.7684667110443115
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,5,0.04187701719079978,6703.925081939612,0.4889551032404932,"[[256, 256], [64, 64], [4096, 4096, 4096], [960, 960, 960, 960, 960], [768]]",2.6475443840026855
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,6,0.039710287248408686,7196.254121343794,0.49006084194177124,"[[64, 64, 64], [1472, 1472], [2048, 2048, 2048, 2048, 2048], [704, 704, 704, 704, 704], [1088, 1088]]",3.1925761699676514
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,7,0.04029963130006955,8414.255629752493,0.4897600843284019,"[[384, 384], [192, 192], [1152, 1152, 1152, 1152], [2432, 2432, 2432, 2432, 2432], [256, 256]]",2.715363025665283
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,8,0.035940736872111155,6657.8323207134345,0.4919845416405393,"[[2240], [1216, 1216], [1536], [3328], [1024, 1024]]",2.235069751739502
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GBRT,9,0.03575611832198306,10074.949697678754,0.49207875729328704,"[[320, 320, 320], [3072], [384, 384, 384], [3392], [1600]]",2.7461371421813965
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,0,0.03855269948201724,8914.161697271507,0.49065158911721873,"[[2624], [64], [2624, 2624, 2624, 2624, 2624], [64, 64], [64, 64]]",8.214231014251709
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,1,0.03907208986227529,7383.832792624832,0.4903865306836379,"[[64], [256, 256], [448, 448, 448, 448, 448], [1984, 1984, 1984, 1984, 1984], [4096]]",8.773116111755371
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,2,0.03876692591819386,10991.793882062917,0.4905422637893673,"[[832], [64], [3968, 3968], [832, 832, 832, 832, 832], [64]]",7.106265544891357
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,3,0.03852728059181134,7728.64311652098,0.4906645610386817,"[[704], [448, 448, 448, 448, 448], [4096], [1280, 1280, 1280, 1280, 1280], [4096]]",7.18706202507019
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,4,0.03630908958995616,6147.956462567538,0.49179656165841346,"[[1408, 1408, 1408], [320, 320, 320, 320, 320], [2624, 2624], [1280], [2240, 2240]]",8.548950433731079
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,5,0.03762678155304845,9249.183419542076,0.4911241091430131,"[[4096], [64], [4096, 4096], [1216], [64, 64, 64, 64, 64]]",7.8431715965271
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,6,0.03937524543494486,8850.18242719057,0.4902318225021287,"[[64, 64], [320], [2880, 2880, 2880, 2880], [64, 64, 64, 64, 64], [640, 640, 640, 640, 640]]",7.654073476791382
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,7,0.038387719251984774,10431.23864892292,0.4907357828239302,"[[896], [448], [1536, 1536, 1536, 1536, 1536], [2560, 2560], [64, 64]]",9.832131385803223
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,8,0.040479091286445605,7595.730853791152,0.4896685012250421,"[[64, 64], [448, 448], [2944, 2944, 2944], [1856, 1856, 1856, 1856], [64, 64]]",11.449828147888184
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-GP,9,0.04083190715093505,6135.228093238896,0.48948845010369174,"[[320, 320, 320, 320, 320], [4096], [1472, 1472, 1472, 1472, 1472], [1728, 1728, 1728, 1728, 1728], [64]]",8.964122772216797
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,0,0.0382438950988724,6272.103241045326,0.4908091800337825,"[[2048], [704, 704], [3392, 3392], [1536, 1536], [2304]]",5.1212804317474365
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,1,0.03852005725399632,7072.843908821528,0.4906682472960312,"[[896], [320], [512, 512, 512, 512], [4032, 4032], [1408, 1408]]",5.093576908111572
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,2,0.04046884710152813,6568.670045497519,0.4896737290993169,"[[384, 384, 384, 384, 384], [64, 64], [1856, 1856, 1856, 1856, 1856], [3136, 3136], [1536]]",5.149053335189819
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,3,0.03742490142016505,11172.848534721403,0.49122713383085304,"[[832], [704, 704, 704, 704], [1536, 1536, 1536, 1536, 1536], [320, 320, 320, 320], [2624]]",5.062388181686401
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,4,0.04141758321173352,7046.915318373854,0.4891895643615571,"[[128, 128, 128, 128], [128], [3392, 3392], [2240, 2240, 2240, 2240, 2240], [192]]",5.18070650100708
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,5,0.04088254010929395,7562.3102733433525,0.489462610786792,"[[2304], [64], [1280, 1280, 1280, 1280], [2560, 2560, 2560, 2560, 2560], [128, 128, 128, 128, 128]]",5.000561952590942
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,6,0.04174108723336116,6640.2958127042875,0.4890244718367646,"[[832], [256, 256, 256, 256, 256], [3584, 3584, 3584], [1344, 1344, 1344, 1344, 1344], [448, 448]]",5.2186808586120605
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,7,0.0403713582991296,7277.22861985306,0.4897234801733406,"[[1472], [64, 64, 64], [960, 960, 960, 960], [2944, 2944, 2944, 2944], [576, 576, 576, 576]]",5.160308599472046
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,8,0.0402252314460615,6178.820432554719,0.489798052510932,"[[192, 192], [384, 384], [2944, 2944, 2944, 2944, 2944], [768], [3328]]",5.157114505767822
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-RF,9,0.03999788215928685,6550.593894668937,0.4899140747711022,"[[320, 320, 320], [2496], [320, 320], [4096, 4096, 4096], [320, 320]]",5.122129201889038
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,0,0.0382438950988724,6272.103241045326,0.4908091800337825,"[[2048], [704, 704], [3392, 3392], [1536, 1536], [2304]]",0.11672449111938477
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,1,0.036415078536081204,11828.778269198441,0.4917424727397415,"[[512, 512, 512, 512, 512], [896, 896, 896], [576, 576, 576, 576, 576], [768, 768, 768, 768], [832, 832, 832, 832]]",0.11681365966796875
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,2,0.03807564962732161,7456.821284214764,0.49089504007825263,"[[1216, 1216, 1216], [128, 128, 128, 128, 128], [320, 320], [2624, 2624, 2624, 2624], [1152]]",0.11641550064086914
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,3,0.03545610292284249,8443.921880359985,0.4922318629624887,"[[320, 320, 320], [1408, 1408, 1408, 1408, 1408], [576, 576], [1280, 1280, 1280], [128, 128, 128, 128, 128]]",0.11536836624145508
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,4,0.039604134892661416,6571.1823417554315,0.4901150142526279,"[[1664, 1664], [256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024], [1856, 1856, 1856, 1856, 1856], [1088, 1088, 1088, 1088]]",0.11677193641662598
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,5,0.0,16048.167511926213,0.5103260353977578,"[[1024, 1024], [512, 512], [1024, 1024], [1024], [1024]]",0.11701512336730957
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,6,0.03890676910627319,7255.9999041761575,0.4904708981696174,"[[1600], [448, 448, 448, 448, 448], [2176], [3008, 3008, 3008], [384, 384, 384]]",0.12052798271179199
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,7,0.03895207621457562,6050.957047183636,0.4904477767726621,"[[832], [320, 320, 320, 320, 320], [2880, 2880], [3584], [1344, 1344, 1344]]",0.11663150787353516
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,8,0.03480962522303535,7979.10707546248,0.49256177736400436,"[[2688], [1280, 1280, 1280, 1280], [384, 384, 384], [2304], [192, 192]]",0.11709070205688477
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Skopt-Random,9,0.039344567320724444,6539.063485420464,0.4902474783425323,"[[640, 640, 640, 640, 640], [2880], [832, 832, 832], [2560, 2560, 2560, 2560], [192, 192, 192, 192, 192]]",0.11736583709716797
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,0,0.04038383993129105,7174.00502512996,0.48971711047148436,"[[64], [512, 512, 512], [2944, 2944, 2944, 2944, 2944], [64, 64, 64], [3200]]",0.49463701248168945
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,1,0.03944265699493722,7256.188104085814,0.49019742062797783,"[[256, 256], [2304], [2112, 2112, 2112, 2112, 2112], [1088, 1088, 1088], [64, 64, 64, 64, 64]]",0.49393677711486816
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,2,0.04130748624699371,6160.134556286752,0.4892457497090821,"[[64, 64, 64, 64], [384, 384, 384, 384, 384], [3392, 3392, 3392, 3392], [2048], [256]]",0.5058009624481201
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,3,0.04148416830187586,6036.927672514143,0.48915558425648814,"[[64, 64, 64, 64], [64], [1024], [3328, 3328, 3328, 3328, 3328], [256, 256, 256]]",0.4914257526397705
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,4,0.04086986640980272,6205.869329582936,0.48946907850560717,"[[2944], [64, 64], [2880, 2880, 2880], [3264, 3264], [576, 576]]",0.4923713207244873
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,5,0.03916886877001896,6149.108350934417,0.49033714188733896,"[[512, 512, 512, 512, 512], [1856, 1856], [320, 320, 320], [3456, 3456, 3456], [384, 384, 384, 384]]",0.49091243743896484
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,6,0.03816975251647224,6330.6107765742245,0.4908470169239129,"[[64, 64, 64, 64, 64], [2752], [2368, 2368, 2368], [2048], [1024, 1024]]",0.5812594890594482
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,7,0.04010265609542597,6032.138605073579,0.4898606059036593,"[[2240], [512, 512, 512], [3904, 3904, 3904], [448, 448, 448], [576, 576, 576, 576]]",0.4908313751220703
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,8,0.042074320986431234,6437.504799585948,0.48885441397669965,"[[192, 192], [320, 320, 320, 320, 320], [2752, 2752, 2752, 2752, 2752], [1792, 1792, 1792], [192, 192, 192, 192, 192]]",0.49623990058898926
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,TPE,9,0.03946471081173039,8140.523031854422,0.4901861659910884,"[[768, 768, 768], [64, 64, 64, 64], [3840, 3840], [1344, 1344, 1344, 1344], [1152]]",0.49547266960144043
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,0,0.04383558114438101,7502.490324382894,0.4916255826012196,"[[256], [640, 640, 640, 640, 640], [1024, 1024, 1024], [2752, 2752, 2752, 2752], [1024]]",0.0791769027709961
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,1,0.04709759907647709,12511.299129753133,0.4899483695249981,"[[960], [384], [320, 320], [768], [2560, 2560, 2560, 2560, 2560]]",0.07995295524597168
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,2,0.04178317469293454,6673.890371372802,0.49268085667075096,"[[1280, 1280, 1280], [1472, 1472, 1472], [768, 768], [1024], [1088, 1088]]",0.08592605590820312
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,3,0.044080032955995344,7577.505537831326,0.4914998942133933,"[[768, 768, 768, 768, 768], [576, 576, 576], [1856, 1856, 1856], [896, 896], [1472, 1472, 1472, 1472]]",0.08822822570800781
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,4,0.04246809992514726,9559.811891088666,0.4923286925871639,"[[960, 960, 960, 960], [640], [1088, 1088, 1088], [1088], [768, 768, 768, 768, 768]]",0.08252501487731934
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,5,0.04576020045063464,6915.326996149469,0.49063601211620306,"[[896, 896, 896, 896], [448], [2496, 2496], [960, 960], [3392, 3392]]",0.08321499824523926
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,6,0.04391249163306747,6672.782453000416,0.4915860379757734,"[[1088, 1088, 1088], [512], [2240, 2240, 2240], [1088, 1088, 1088], [960, 960, 960, 960, 960]]",0.07605886459350586
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,7,0.04210922587333406,6189.615128369386,0.4925132128028547,"[[1024, 1024, 1024, 1024, 1024], [1280, 1280, 1280, 1280, 1280], [576, 576, 576], [1024, 1024], [1024, 1024]]",0.08226346969604492
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,8,0.042673435204700357,13354.484513460015,0.492223116522579,"[[576, 576, 576, 576], [640], [832, 832, 832, 832], [1152, 1152], [1024, 1024, 1024, 1024]]",0.08507919311523438
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,LogSpaceSimulatedAnnealing,9,0.04644792818038721,11439.913213245973,0.49028240708850784,"[[512, 512, 512], [512], [1088], [1024, 1024], [2624, 2624, 2624, 2624]]",0.07063913345336914
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,0,0.0,14039.22332685813,0.5141642722803045,"[[1024, 1024], [512, 512], [1024, 1024], [1024], [1024]]",0.09827589988708496
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,1,0.048240777998915324,10084.231717830913,0.48936058776625646,"[[128, 128], [3904], [576, 576], [896], [3072, 3072, 3072, 3072]]",0.09408020973205566
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,2,0.044342335651663456,10074.019461488118,0.49136502753875794,"[[768, 768, 768], [1152, 1152, 1152], [128, 128, 128], [960, 960, 960], [2880, 2880]]",0.09473133087158203
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,3,0.04621165097135893,6598.89803977129,0.4904038923877443,"[[1536, 1536], [1344], [704, 704, 704], [1664], [2048, 2048, 2048, 2048, 2048]]",0.09148192405700684
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,4,0.04671607710848499,6374.283698710985,0.4901445344900297,"[[1664], [1408, 1408, 1408, 1408], [704, 704, 704, 704, 704], [832, 832], [3904, 3904]]",0.09134387969970703
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,5,0.05139423855494601,8765.672249096877,0.4877391910143003,"[[64, 64], [1536], [320, 320], [1792, 1792], [3264, 3264, 3264, 3264, 3264]]",0.09345364570617676
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,6,0.048613068482855515,6012.738247878111,0.48916916930050447,"[[128, 128], [192, 192, 192], [1408, 1408], [2752, 2752, 2752, 2752, 2752], [1920, 1920, 1920, 1920, 1920]]",0.09677958488464355
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,7,0.04639496269511951,7745.558301599217,0.4903096400486965,"[[128], [1088], [1856, 1856, 1856, 1856, 1856], [512, 512, 512, 512, 512], [2688, 2688, 2688]]",0.09787249565124512
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,8,0.04635201792078477,7085.02891728434,0.49033172071734055,"[[128, 128, 128], [1024], [1536, 1536, 1536, 1536, 1536], [2560, 2560], [2176, 2176, 2176]]",0.0919945240020752
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,Random,9,0.04452868249836937,6832.756281355726,0.49126921464792966,"[[1152], [64, 64, 64], [3072, 3072], [2304, 2304, 2304], [1088, 1088, 1088]]",0.09725475311279297
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,SimulatedAnnealing,0,0.04156999194415269,9113.469752301968,0.4927904676236411,"[[1088, 1088, 1088], [704, 704, 704, 704, 704], [1088, 1088, 1088], [768, 768], [768, 768]]",0.08461403846740723
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,SimulatedAnnealing,1,0.04985994686263645,6176.549996916143,0.48852806898574236,"[[1280, 1280], [640, 640, 640], [1088, 1088, 1088, 1088, 1088], [960, 960, 960, 960], [2816, 2816, 2816, 2816, 2816]]",0.09142804145812988
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,SimulatedAnnealing,2,0.04291318617419539,6010.075504325797,0.4920998451398201,"[[896, 896, 896], [3456], [1216, 1216], [1408, 1408, 1408, 1408], [960, 960]]",0.08832859992980957
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,SimulatedAnnealing,3,0.04192702564125504,17171.034312547286,0.4926068936525909,"[[1152], [192, 192], [1024, 1024], [1088, 1088, 1088], [1280, 1280]]",0.07884716987609863
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,SimulatedAnnealing,4,0.04373589719204866,6450.561396949782,0.49167683652802857,"[[640, 640], [2240, 2240, 2240], [1088, 1088], [960, 960, 960, 960], [1152, 1152, 1152, 1152]]",0.08726167678833008
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,SimulatedAnnealing,5,0.042274130011852144,9162.567233053636,0.49242842498647754,"[[960, 960, 960], [576], [704, 704, 704], [2304, 2304, 2304], [64, 64, 64, 64]]",0.07997918128967285
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,4,config_04,SimulatedAnnealing,6,0.05035942770143428,6018.163786788696,0.4882712537837439,"[[1088, 1088], [512, 512, 512, 512], [1408, 1408, 1408, 1408, 1408], [1216], [2944, 2944, 2944, 2944, 2944]]",0.08460426330566406
